hex_id,walk_access_15m,bike_access_5m,bike_access_15m,pt_stop_access_10m,pt_stop_access_20m,green_share_pct,env_quality,env_burden,builtup_pct,road_buf_pct,air_pollution_mean,heat_mean,noise_mean,pop_density_km2,age_vulnerability
584351.77_6129984.86,-0.20418109601163806,-0.1311455099626988,-0.32747321940618335,0.8381944688388137,0.6418598987610113,-0.7046934162500723,-0.05114470681730804,-0.20388854639271567,-0.572015226974007,-0.21099436057342846,0.43963378312998913,-0.5242297166199869,-0.24369494921269477,-0.30360384089157627,-0.429957452811339
583918.76_6130234.86,0.019415192748389893,-0.02359927777967583,-0.146212425341657,1.2974137418213407,1.1271895796813365,-0.7384029318782892,-0.3480715505774656,0.18955246390411293,0.046213600822249,-0.21099436057342846,0.5291608216207005,-0.04962125567797415,-0.24369494921269477,-0.2050637072294359,-0.038305381697832985
584744.82_6130257.56,-0.703899525848166,-0.824854318878357,-0.8610032942431713,-0.716214413783959,-0.30189648741886715,0.01329420684898543,0.7133276036988823,-0.762342150530824,-0.7828398600623006,-0.21099436057342846,0.529160008915045,-0.8090502876153882,-0.24369494921269477,-0.2991324480189763,-0.03351888165020366
584351.77_6130484.86,-0.45187181243977237,-0.47123376074013906,-0.4033402938449557,-0.716214413783959,0.3344485635439244,-0.6637919223174414,0.0018386467069415155,-0.23918694672216212,-0.591190237887902,-0.21099436057342846,0.5291603900459734,-0.6081995960367204,-0.24369494921269477,-0.3147064073683242,-0.03062276991199052
583918.76_6130734.86,-0.34248311082656907,-0.12972105655630117,0.14372282670273234,0.9459125699087892,0.7559285155626843,-0.6716998311116236,-0.009956587124058653,-0.24773850367031355,-0.8204730166060182,-0.21099436057342846,0.5291608216207005,-0.12467932884138754,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
584784.79_6130734.86,-0.703899525848166,-0.824854318878357,-0.26021808314694733,-0.716214413783959,-0.17563185498431103,-0.48123715792601224,0.1822928749536588,-0.42073059281511344,-0.837706170892176,-0.21099436057342846,0.5291608216207005,-0.6961635437710967,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
584351.77_6130984.86,-0.703899525848166,-0.824854318878357,-0.26021808314694733,-0.716214413783959,-0.17563185498431103,-0.6282074604892183,0.09048695510296813,-0.33540278582935756,-0.7605341060670545,-0.21099436057342846,0.5291603900459734,-0.529637622788545,-0.24369494921269477,-0.31515279272329993,-0.2189921867249271
585479.76_6130916.81,-0.703899525848166,-0.824854318878357,-0.5522037966626548,-0.716214413783959,-1.0013738545989368,4.34263067311154,2.973704897710814,-2.1738017188053633,-0.8389500384221392,-0.21099436057342846,0.5291604233949294,-1.0273145907737755,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
585217.66_6130985.07,-0.703899525848166,-0.824854318878357,-0.5891121031463818,-0.716214413783959,-1.0013738545989368,0.28148472910370964,0.4699856977863789,-0.48049881555839374,-0.3016564848745112,-0.21099436057342846,0.5291603900459734,-0.927258504401869,-0.24369494921269477,-0.2991295600303583,-0.19449271982843547
586373.93_6131483.93,-0.703899525848166,-0.824854318878357,-0.7334645907271811,-0.716214413783959,-1.0013738545989368,-0.7384029318782892,0.11667881086376287,-0.43012903211667025,-0.8389500384221392,-0.21099436057342846,0.5291607860648281,-1.2743632228667932,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
