hex_id,walk_access_15m,bike_access_15m,pt_stop_access_20m,green_share_pct,env_quality,builtup_pct,road_buf_pct,pop_density_km2
579397.11_6134500.9,4.64,22.85,0.0,0.0,36.66800973537757,26.165906221409962,0.0,0.0
580021.65_6134484.86,6.54,26.12,0.0,9.606604668745364,41.25641513073114,22.30338880572578,0.0,105.01118748420897
579591.52_6134735.4,0.0,17.77,0.0,1.0787304869184788,41.065208231094566,0.7460068681012734,0.0,0.0
580454.66_6134734.86,0.0,23.47,24.42,54.46320902669554,62.99542446208605,12.221477207270642,0.0,17.00335077890331
580021.65_6134984.86,3.85,19.31,0.0,0.0,39.80962292658145,7.591764645244605,0.0,0.0
579192.96_6135046.53,0.0,10.59,0.0,1.410932246407757,41.38357959315157,6.295407652024336,0.0,7.366748594609271
583052.74_6134234.86,10.45,44.44,31.3,0.0,38.23238982166691,23.56678780527912,0.0,61.13533924087516
582186.71_6134234.86,7.88,47.55,30.8,0.0,38.462216024705334,7.848655847694741,0.0,24.804753814217612
582619.72_6134484.86,0.0,24.61,0.0,0.0,38.433989642976925,7.539554105835656,0.0,14.783171839901923
583485.75_6134484.86,10.47,42.18,37.7,2.007346100254803,41.67687519464425,2.167108393323295,0.0,0.0
582186.71_6134734.86,0.0,31.96,0.0,0.0,37.79393218931716,13.37326101915249,0.0,38.03331863060825
583052.74_6134734.86,0.0,23.68,0.0,6.541376506987606,43.88577683756849,0.8847212947370271,0.0,9.66730844923463
582619.72_6134984.86,0.0,26.37,0.0,0.0,37.14652439015763,17.324001935062835,0.0,141.67297897216997
583485.75_6134984.86,5.19,38.37,24.49,1.8903475176178925,40.14906754495712,0.0,0.0,0.0
583052.74_6135234.86,2.23,28.61,0.0,0.0,34.366572056679686,20.24053843851637,0.0,181.58248563803835
582186.71_6135234.86,0.0,22.87,0.0,0.0,40.33080486848634,0.5907845632623323,0.0,0.0
581753.7_6134984.86,0.0,31.4,0.0,0.0,38.50100914136685,10.843543301368545,0.0,41.0415315710159
