hex_id,hex_area_m2,pop_M1_val,pop_M1,pop_M2_val,pop_M2,pop_M3_val,pop_M3,pop_M3_folk,pop_M4,pop_M5,pop_M6,age_0_14_M6,age_65plus_M6,pop_total,age_0_14,age_65plus,pop_density_km2,pct_0_14,pct_65plus,pop_M3_komm21,source
1066,216506.3509460888,97.98191882584646,97.59650167612097,349.60044272274484,345.3348090758163,560.6817816587122,553.8406488087747,554.8554653060737,247.83018763802573,941.1183533817521,508.1677467523308,87.37383662060917,109.6090461254828,554.8554653060737,93.62650866800868,114.65280954298062,2562.767618046621,16.874035586251583,20.663545141388294,550.1550799205098,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1067,216506.3509460888,318.805053346689,326.6334605377074,201.5317301269205,206.77488309953242,54.56761170895886,55.98727071431735,56.08985763364483,310.02129752122295,84.66479207510851,54.065312464155625,9.295933888515034,11.661596717905224,56.08985763364483,9.961172227900052,12.198216066348841,259.06795522876604,17.759310948803268,21.74763242585213,53.543114406180614,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1068,216506.3509460888,360.46817933248036,369.84630457761574,403.063460253841,413.54976619906483,135.36724680040743,138.8890306009477,139.1435205518945,310.0212975212371,244.00927308865295,134.121180430459,23.060656999952382,28.929216279779475,139.1435205518945,24.710930479922926,30.260421394016035,642.6763923730902,17.759310948803268,21.74763242585213,132.82575057419885,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1069,216506.3509460888,282.1467496644767,289.75970284190873,154.36472945891782,158.3807615230461,109.87431380364023,112.73286036933706,112.93942369533445,310.02129752122295,231.28256869811057,108.86291192772157,18.717776446076428,23.481143797690805,112.93942369533445,20.05726343784084,24.561650729137078,521.6448533810307,17.759310948803265,21.747632425852128,107.8114429062145,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1070,216506.3509460888,207.1322668909878,213.05457843654068,31.745734723034584,32.627834424830525,10.974933026239052,11.27892041605467,11.29958707267251,310.0212975212371,26.424068853622177,11.454599687695646,1.9600886901488213,2.5761130567790214,11.29958707267251,2.1003571301915085,2.6946553236302946,52.19055710511775,18.587910484544324,23.847378725433114,10.76888059089474,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1071,216506.3509460888,156.91671650589447,161.70729325957927,437.8300478468899,451.1967464114833,164.99588542938486,170.033114545519,170.34467060428616,310.02129752122295,525.525566010845,186.90281775797854,31.756536689587996,44.56659052663716,170.34467060428616,34.02910725488658,46.61736413416879,786.7883314272979,19.976619834463055,27.366494043398514,161.89811672927223,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1072,216506.3509460888,236.183008705609,268.75644424652535,586.4715798636463,639.6910611930512,215.56660354306536,244.80632885560144,245.25489380239648,310.0212975212371,333.94621107891453,574.6712478681108,97.64201945316009,137.0291710868356,245.25489380239648,104.62950620319721,143.33469736125087,1132.7838316552027,42.661536567542626,58.44315484963843,211.51937851374126,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1073,216506.3509460888,609.4265757240605,772.8219915537088,680.7106523040096,863.2182824655894,446.13436379820644,565.7489536314368,566.7855900226256,310.02129752122295,427.59055416190773,1287.8753420995204,203.9082273573189,279.2539438302986,566.7855900226256,218.50036755333684,292.1040768792696,2617.8705037791624,38.550797938355224,51.536962481281336,437.7582696633607,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1074,216506.3509460888,609.4265757240605,772.8219915537088,1062.4491322561341,1347.3059545182525,2113.9014084307933,2680.6666487602897,2685.5785033610164,310.0212975212371,1111.402823803985,2690.8740119161525,319.89827396969,385.3455339882875,2685.5785033610164,342.79092780091526,403.07757140791085,12404.155774764036,12.764137312385785,15.008966258236617,2074.2132816564836,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1075,216506.3509460888,609.4265757240605,772.8219915537088,488.1523040095751,619.0324655894673,256.59059472261373,325.3859649817237,325.98217807291377,310.02129752122295,92.90223613411696,326.62496003242325,38.83004573498664,46.77419644332241,325.98217807291377,41.60881282313266,48.926555114828425,1505.6471860914835,12.764137312385785,15.008966258236615,251.7731514814901,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1076,216506.3509460888,608.9813900790781,771.9176164688664,297.28306403351286,376.9886295631358,25.48743372873441,32.32095559736852,32.3801781174548,306.561639111349,392.70854161628733,32.444026375855444,3.857032321952744,4.646133788936256,32.3801781174548,4.1330503969070245,4.859930008005706,149.55763642017888,12.764137312385785,15.008966258236613,25.008911647740703,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1077,216506.3509460888,350.0999361698137,375.46627068993376,0.0,0.0,0.0,0.0,0.0,304.4024648793464,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1078,216506.3509460888,148.7803341996704,150.94648465928245,69.72959844559585,70.74481865284974,45.86878558604191,46.53660698537892,46.62187720994379,304.4024648793577,313.4302337815146,45.671317789319026,8.78861169952595,9.518001795602714,46.62187720994379,9.417544900063838,9.955981606223277,215.33722685831458,20.199840640597817,21.354742026774947,45.00760721222464,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1079,216506.3509460888,148.7803341996704,150.94648465928245,86.63374352331607,87.89507772020725,40.498148056024135,41.08777626526893,41.163062456849495,304.4024648793464,83.15533056319713,40.323801167049304,7.759579706915474,8.403567720204045,41.163062456849495,8.314873019073348,8.79026579798046,190.1240415210698,20.19984064059782,21.35474202677495,39.73780245628995,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1080,216506.3509460888,148.7803341996704,150.94648465928245,515.5764248704663,523.0829015544042,2013.84743056906,2043.1678146156594,2046.9115636696188,307.8621232892458,616.531484648187,2005.177699945725,385.8598579236286,417.88338660657905,2046.9115636696188,413.472873915232,437.1126839378724,9454.27953833701,20.199840640597824,21.354742026774954,1976.037799613814,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1081,216506.3509460888,148.7803341996704,150.94648465928245,376.1172279792746,381.59326424870466,192.98294131214413,195.79265463393014,196.1514105620113,310.02129752122295,44.84023158828035,192.1521384962613,36.97617266634059,40.044922891715544,196.1514105620113,39.62227234781105,41.887627707397705,905.9845575193036,20.199840640597824,21.35474202677495,189.35972056517414,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1082,216506.3509460888,146.7869388808328,148.97474773830072,405.699481865285,411.60621761658035,220.52073770232317,223.73138445814246,224.14133324106402,303.49320593184734,55.83282609247439,219.57138306715206,42.25250593834111,45.75915299700147,224.14133324106402,45.27619212440624,47.86480348900319,1035.2644726660992,20.19984064059782,21.35474202677495,216.38049967637332,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1083,216506.3509460888,107.46071361562421,110.07580502206534,419.5625,429.8060344827586,585.1937318872871,599.4811197536518,600.5795644623487,299.4190212945334,77.5437510934419,281.6437106287291,54.19719268333502,58.69516084143682,600.5795644623487,58.075668035288174,61.39607390929867,2773.958185697269,9.669937419079305,10.222804361360799,574.2068225990649,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1084,216506.3509460888,107.21863757226645,109.83635915407109,515.890625,528.4859913793103,416.85651811809106,427.03398659467166,427.8164519760692,305.947112883932,261.29970924394047,200.62589560539644,38.60679259309257,41.8108722727319,427.8164519760692,41.369583174611364,43.734838911228636,1975.9995496972638,9.669937419079305,10.2228043613608,409.0301103812944,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1085,216506.3509460888,107.21863757226645,109.83635915407109,473.078125,484.62823275862064,428.07737105592315,438.5287944116806,439.3323220257457,310.02129752122295,507.44038248269817,206.02629975469958,39.6460018251904,42.93632822360154,439.3323220257457,42.48316060167758,44.91208377691561,2029.189075082337,9.669937419079305,10.222804361360799,420.0402937807381,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1086,216506.3509460888,95.29249788556889,97.73166914601563,177.671875,182.00969827586206,170.81581349322204,174.9862473992987,175.30687921107196,310.0212975212371,212.00732827774914,82.2107225775313,15.819953380901703,17.132893093216932,175.30687921107196,16.952065511051607,17.921279293754974,809.7077912265229,9.669937419079305,10.2228043613608,167.608776668355,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1087,216506.3509460888,71.039164298412,73.11523059616799,200.94928400954655,206.86754176610978,92.04125558325663,94.75200858476298,94.92562513253866,310.02129752122295,54.16169283449049,63.775465324536945,11.28969350720014,12.343531210905216,94.92562513253866,12.097609855462311,12.911530416856083,438.4426817861599,12.74430359407292,13.601733355802006,90.31319721426836,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1088,216506.3509460888,69.92428545934541,71.98366052421129,713.2595465393796,734.2661097852028,2056.805367327021,2117.3813697692385,2121.2611022333267,310.0212975212371,2193.4242130361636,1425.1622117935115,252.2858043812951,275.8354510211274,2121.2611022333267,270.33995489159264,288.5282789061237,9797.685347168093,12.744303594072917,13.601733355802006,2018.189208672227,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1089,216506.3509460888,69.92428545934541,71.98366052421129,0.0,0.0,0.0,0.0,0.0,310.02129752122295,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1090,216506.3509460888,33.95063159415741,34.91438258206868,1.8516260162601625,1.8983739837398375,2.537113302293573,2.601167754491984,2.6059339412194804,167.6168801644503,15.35839251542478,1.0240449794826452,0.18127902159732398,0.1982005321527868,2.6059339412194804,0.1942517639531766,0.20732091617890425,12.036293299628756,7.454209060352235,7.955724160908153,2.489479446721774,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1091,216506.3509460888,13.487263347382367,13.82777603343044,3.703252032520325,3.796747967479675,3.6048559661931847,3.6958676975021234,3.702639731153547,46.193173330662205,21.82196311071938,1.4550137160216736,0.2575701928487074,0.28161311132133415,3.702639731153547,0.2760025063118493,0.2945718036827675,17.101760363951282,7.454209060352234,7.955724160908154,3.537175430091169,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1092,216506.3509460888,12.370027918354575,12.682333782374503,7.40650406504065,7.59349593495935,7.474198647297283,7.662899601070979,7.676940529538469,21.789154686136314,39.921803906732336,3.016781155773198,0.5340381987596842,0.5838880541798314,7.676940529538469,0.5722551965107094,0.6107562125270423,35.45826945025769,7.454209060352236,7.955724160908153,7.333871883585767,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1093,216506.3509460888,4.21215404986616,4.318498224560915,9.258130081300813,9.491869918699187,8.600716136732654,8.817858256540394,8.834015445523953,0.8596440183802287,28.68860910467001,3.4714729420299713,0.6145288840249052,0.6718921514677483,8.834015445523953,0.6585059797331623,0.7028099011779071,40.80256956399246,7.454209060352234,7.955724160908153,8.439239205489258,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1094,216506.3509460888,0.0,0.0,12.961382113821138,13.288617886178862,12.14679727739008,12.453467241583244,12.476286050626085,1.4733306542809916,51.21480530502964,4.9027636083339,0.867899562859775,0.9489137446697129,12.476286050626085,0.9300084451812315,0.992578903713673,57.6254968785315,7.454209060352234,7.955724160908153,11.918743297046332,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1095,216506.3509460888,0.0,0.0,3.703252032520325,3.796747967479675,3.9379133108958158,4.037333734771341,4.044731445444907,1.8563327353428127,26.35819472646715,1.5894443310888935,0.28136743892712063,0.30763171399776174,4.044731445444907,0.3015027378732702,0.3217876768491101,18.68181431062069,7.454209060352235,7.9557241609081535,3.863979681784375,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1096,216506.3509460888,8.965537885953053,9.19189065365549,5.554878048780488,5.695121951219512,4.878310519467951,5.001473134119722,5.010637462267573,5.049665890864246,23.868375181502188,1.9690131265728081,0.3485596631485226,0.38109600390767495,5.010637462267573,0.3735033916937527,0.3986324952011363,23.143143101216683,7.454209060352235,7.955724160908152,4.786721098329897,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1097,216506.3509460888,13.487263347382367,13.82777603343044,0.0,0.0,0.0,0.0,0.0,7.807586506526625,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1098,216506.3509460888,2.933069405166672,3.0071205537054575,0.0,0.0,0.0,0.0,0.0,3.4712619916428653,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1099,216506.3509460888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1100,216506.3509460888,49.38619073893572,28.32084255329512,35.4561797752809,20.33258426966292,11.83687629021701,6.7879361562861895,6.800373866679652,46.19317333067414,116.44766351710942,10.911076291213735,1.8760391687907503,2.3534603920173387,6.800373866679652,2.0102928324070013,2.461757086947041,31.409581460143777,29.56150458516696,36.200319794314744,11.614641021843406,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1101,216506.3509460888,86.65219073215461,49.69128037422582,3.54561797752809,2.033258426966292,0.7333119023366241,0.42052263229444636,0.4212931667535148,46.1931733306718,7.214104089857064,0.6759572302249088,0.11622338681202377,0.14580033404340767,0.4212931667535148,0.1245405988068354,0.15250947363636808,1.945869785863321,29.561504585166972,36.20031979431475,0.7195441004755853,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1102,216506.3509460888,90.76783787849426,52.05142585401294,0.0,0.0,0.0,0.0,0.0,46.19317333067414,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1103,216506.3509460888,90.76783787849426,52.05142585401294,31.91056179775281,18.29932584269663,7.247565968093635,4.156165349176779,4.163780798080571,46.1931733306718,60.21609930298513,6.680710625389516,1.1486744729921683,1.440993301462346,4.163780798080571,1.23087625154089,1.507301964439438,19.231679716949156,29.56150458516697,36.20031979431476,7.111494193033701,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1104,216506.3509460888,90.76783787849426,52.05142585401294,3.54561797752809,2.033258426966292,0.9899710681544426,0.5677055535975026,0.568745775117245,46.19317333067414,13.976487994386845,0.9125422608036269,0.15690157219623208,0.19683045095860036,0.568745775117245,0.16812980838922778,0.2058877894090969,2.6269242109154836,29.56150458516697,36.20031979431475,0.9713845356420401,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1105,216506.3509460888,90.76783787849426,52.05142585401294,0.0,0.0,0.0,0.0,0.0,46.1931733306718,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1106,216506.3509460888,90.76783787849426,52.05142585401294,10.63685393258427,6.099775280898877,2.8293617565154747,1.622516489602739,1.6254894683906447,46.19317333067414,48.95161074124529,2.6080683132844396,0.44842856744972504,0.5625462888508146,1.6254894683906447,0.4805191437297066,0.5884323857803202,7.507814257122647,29.561504585166972,36.20031979431475,2.7762409876682996,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1107,216506.3509460888,90.76783787849426,52.05142585401294,10.63685393258427,6.099775280898877,2.908803879268609,1.668073108101304,1.6711295614556088,48.772292455994574,50.32606201475757,2.6812970132254716,0.46101943435436094,0.5783413250388505,1.6711295614556088,0.4940110419337804,0.6049542454242601,7.71861681725784,29.56150458516697,36.20031979431476,2.8541915985531547,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1108,216506.3509460888,88.62291602400721,58.7147832492096,7.09123595505618,4.066516853932584,1.5582877924653262,0.8936105936256986,0.895247979351219,170.20169233919535,8.7649261288396,1.4364091142279312,0.2469746969755505,0.30982570984224134,0.895247979351219,0.26464877246452523,0.3240826314772822,4.134973294959558,29.56150458516697,36.20031979431475,1.5290312135106185,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1109,216506.3509460888,131.36352694399295,113.00201680946851,96.24530928671584,97.20135382367761,33.66285008703033,34.023679267466896,34.08602173202542,173.10964915298814,190.26381151162843,32.21499499713544,5.539012909816366,6.948600919952071,34.08602173202542,5.935397371469097,7.268347331053242,157.43659058072168,17.412995327326545,21.323542501365853,33.030836003256,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1110,216506.3509460888,360.46817933248036,369.84630457761574,203.6756847027388,208.9746158984636,69.60525840308223,71.41614454629999,71.5470021888637,310.021297521303,107.9965669280635,68.96453641369632,11.857691039496725,14.875279080778668,71.5470021888637,12.706254593267383,15.559779047750453,330.4614477876415,17.759310948803265,21.747632425852128,68.29843193111786,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1111,216506.3509460888,360.46817933248036,369.84630457761574,469.5260521042084,481.7414829659319,149.5464115849608,153.43708781719144,153.71823454838443,310.0212975212872,234.26692039315273,148.1698248653,25.47616638919561,31.959433222314964,153.71823454838443,27.29929925845832,33.430076621091885,709.9941127669788,17.759310948803265,21.74763242585213,146.73870403627578,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1112,216506.3509460888,360.46817933248036,369.84630457761574,471.6700066800267,483.9412157648631,213.89844293875382,219.4633346618839,219.8654629871452,310.021297521303,450.25065104672535,211.92949060626452,36.438937350239755,45.71204973095939,219.8654629871452,39.046591240913074,47.8155327218423,1015.5150739291379,17.759310948803268,21.747632425852128,209.88253733108286,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1113,216506.3509460888,360.46817933248036,369.84630457761574,422.35905143620573,433.3473613894456,205.79118993844384,211.14515920464106,211.5320459225924,310.0212975212872,436.01593908696947,203.8968655204252,35.05781610362354,43.97945576141023,211.5320459225924,37.56663379175851,46.003211810130125,977.0246692452223,17.759310948803268,21.74763242585213,201.92749657850803,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1114,216506.3509460888,261.911193135874,269.0680867225894,177.81747284041768,182.75268853496468,59.87868436174869,61.53771579288954,61.65047293580969,310.021297521303,169.8735170041082,62.511183520621856,10.696553748098024,14.06128565501324,61.65047293580969,11.46202365546459,14.708328948397526,284.75133716128715,18.591947652046105,23.85760927367386,58.75447260497046,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1115,216506.3509460888,156.91671650589447,161.70729325957927,307.10354066985644,316.4792344497608,95.91900163602881,98.84735337385628,99.02847392745574,310.0212975212872,309.6685484910703,108.6544166580359,18.461401548021357,25.908421040391712,99.02847392745574,19.782541764358196,27.100621418625618,457.39292863567937,19.976619834463055,27.366494043398507,94.11813926760745,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1116,216506.3509460888,263.4870303749436,305.6305335613865,508.7725972185237,541.1599421026862,146.6567127009348,152.609357827261,152.88898788745684,310.021297521303,39.28746741804857,184.02768339612916,31.18226068170084,43.74623778332789,152.88898788745684,33.41373473938468,45.75926208729008,706.1639865036892,21.854899558875278,29.929730531654737,143.90325874004313,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1117,216506.3509460888,571.4438749947374,703.8671529529494,189.28322431892255,210.71974807742225,20.320125458659405,22.205875224505068,22.246563622085233,310.0212975212872,19.03785345931041,43.522730634273785,6.271395767622697,8.612221619139724,22.246563622085233,6.7201912255200416,9.008521102453098,102.75247596605027,30.207772039222206,40.49398934363915,19.93861868069107,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1118,216506.3509460888,609.4265757240605,772.8219915537088,461.12657091561937,584.7607719928186,388.81157826335476,493.05716262147473,493.96060397020176,310.021297521303,135.2138719106951,494.9346110978843,58.839145614747,70.87691254150863,493.96060397020176,63.0498097598467,74.13838037886939,2281.506301370349,12.764137312385785,15.008966258236617,381.5117093347984,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1119,216506.3509460888,604.7164939510535,763.253667302257,1342.8411131059245,1702.8747755834827,850.0964625952278,1078.018693974834,1079.993975416157,310.0212975212872,295.6312019268887,1082.123541663859,128.64573059432522,154.965067913685,1079.993975416157,137.85191398761225,162.09593136119926,4988.278499438019,12.764137312385785,15.008966258236617,834.1360511761744,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1120,216506.3509460888,472.50639681045055,494.67466172814864,0.0,0.0,0.0,0.0,0.0,310.021297521303,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1121,216506.3509460888,295.65400917978883,300.257916064321,196.51068652849742,199.3717616580311,80.00479379881422,81.16961455144063,81.31834372851235,310.0212975212872,650.0429725774917,79.66036849614112,15.329184276733631,16.601393764949872,81.31834372851235,16.426175844733066,17.36532252366994,375.5933411337252,20.19984064059782,21.35474202677495,78.50271788071502,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1122,216506.3509460888,148.7803341996704,150.94648465928245,133.12014248704665,135.05829015544043,57.20024059443105,58.03304103220438,58.139376469219656,310.021297521303,117.44993643522393,56.95399022311889,10.959756123495303,11.8693352294109,58.139376469219656,11.744061396219598,12.415513860977356,268.5342772401936,20.19984064059782,21.35474202677495,56.126316147823104,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1123,216506.3509460888,148.7803341996704,150.94648465928245,376.1172279792746,381.59326424870466,300.2363433264441,304.6076004323464,305.1657407905636,310.0212975212872,606.8391601795882,298.9438083605556,57.526280800088024,62.30053877327603,305.1657407905636,61.64299332939367,65.16735669992158,1409.5001807432034,20.199840640597824,21.35474202677495,294.5994588394611,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1124,216506.3509460888,148.7803341996704,150.94648465928245,494.4462435233161,501.64507772020727,186.37882769006734,189.09238916601467,189.43886802496456,310.021297521303,36.75989293737829,185.57645596843733,35.710802556745946,38.67453637482421,189.43886802496456,38.26634945239527,40.45418156517384,874.9806515936147,20.199840640597824,21.35474202677495,182.87959801364565,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1125,216506.3509460888,166.3723160363649,170.92703167335497,487.1457980358163,501.84167832305604,1236.3512862694895,1284.1075307284902,1286.4604340577996,310.0212975212872,312.1020347818026,1575.1550940287427,303.10985445632167,328.26574180490434,1286.4604340577996,324.80109050081217,343.3711988657922,5941.906223241161,25.247654875503084,26.691158917551665,1213.1390085391533,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1126,216506.3509460888,265.1617502528789,284.69760699523584,627.9651648394045,686.6439599324779,1308.4770691354704,1433.8447023863291,1436.471972995079,310.021297521303,693.133834208426,2517.5050507105207,484.4479076420371,524.6535189467523,1436.471972995079,519.1161104781715,548.7959444058305,6634.779842337134,36.13826933189666,38.204431045151374,1283.910642530137,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1127,216506.3509460888,142.72237180743315,149.55994711733595,443.109375,453.9278017241379,410.8370616454564,420.867566296755,421.63873278728727,310.0212975212872,63.16924289516472,197.7288344023426,38.04930603006294,41.20711842748844,421.63873278728727,40.7722015951297,43.103302764565214,1947.4658870042917,9.669937419079307,10.2228043613608,403.1236681441608,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1128,216506.3509460888,107.21863757226645,109.83635915407109,299.6875,307.00431034482756,298.32328599570366,305.6067893285965,306.1667605263847,310.021297521303,353.1862151437409,143.57788311199587,27.62894359939752,29.921942598039262,306.1667605263847,29.606134140923796,31.298828948128325,1414.1236928547276,9.669937419079304,10.222804361360799,292.72231882329646,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1129,216506.3509460888,82.39678487539743,84.64289000023041,37.53997613365156,38.64558472553699,17.124352635173786,17.628690499868178,17.660992003890176,310.0212975212872,38.441964677275045,11.865478700491963,2.100456925921117,2.296524312704684,17.660992003890176,2.2507704387007066,2.4022010403586553,81.57262790082244,12.74430359407292,13.601733355802008,16.80284592932544,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1130,216506.3509460888,69.92428545934541,71.98366052421129,461.52088305489264,475.1133651551313,187.91138174905294,193.44565373247548,193.80010919030568,310.021297521303,110.57648522830789,130.20395837584167,23.049032664947784,25.20054719815993,193.80010919030568,24.69847428085737,26.360174095318516,895.1243616801012,12.74430359407292,13.601733355802006,184.383378639992,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1131,216506.3509460888,69.92428545934541,71.98366052421129,569.7243436754177,586.5035799522673,361.0436654224311,371.6769427882903,372.3579760313693,310.0212975212872,261.35982251872315,250.16746695685688,44.285275113922324,48.41908907479199,372.3579760313693,47.454430922182965,50.64713902884799,1719.8478215730881,12.744303594072917,13.601733355802004,354.2651341687035,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1132,216506.3509460888,69.92428545934541,71.98366052421129,163.409307875895,168.2219570405728,112.27549565134268,115.58217736601341,115.79396156899136,310.021297521303,407.8900363767266,77.79578770772405,13.771606289378173,15.057118419452637,115.79396156899136,14.757134005956381,15.749985894734055,534.8293990591743,12.74430359407292,13.601733355802006,110.16754298747328,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1133,216506.3509460888,69.92428545934541,71.98366052421129,4.416467780429595,4.5465393794749405,2.8131642283041236,2.896016133433859,2.90132257844647,304.534221582163,10.220054275956809,1.949243918474688,0.3450600681369912,0.37726973880820036,2.90132257844647,0.3697533576406025,0.39463016091196834,13.400634973377361,12.74430359407292,13.601733355802008,2.7603475651974145,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1134,216506.3509460888,55.581741453663895,57.20429582201967,4.416467780429595,4.5465393794749405,1.740395719336223,1.7916529831588783,1.7949358751037998,46.19317333067414,18.086137904264703,1.2059216939853545,0.2134752957034124,0.23340217106795358,1.7949358751037998,0.22875207724215774,0.2441423916392502,8.290453685355162,12.744303594072917,13.601733355802006,1.707720096116048,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1135,216506.3509460888,17.424281501924753,17.91137298303256,6.268093796689757,6.444913363214778,7.324740251678474,7.52456679403294,7.5383542517322555,45.232451456489066,59.71390449047396,3.981518510961482,0.7048184353224141,0.7706097910341942,7.5383542517322555,0.7552568583044356,0.8060701258384424,34.81816685187838,10.018856013975244,10.692919156103784,7.187219543031374,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1136,216506.3509460888,0.0,0.0,1.8516260162601625,1.8983739837398375,2.419563651222056,2.480650329573436,2.485195689116647,0.0,14.646806761814368,0.9765988800471559,0.17287999356964875,0.18901749591404765,2.485195689116647,0.1852516822256163,0.197715313884901,11.478627200804256,7.4542090603522375,7.955724160908155,2.3741367696535836,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1137,216506.3509460888,0.0,0.0,5.554878048780488,5.695121951219512,5.808911923784127,5.95556941472489,5.966481958081667,0.0,10.677856338187684,2.3446280804370994,0.4150519683676182,0.4537950407976933,5.966481958081667,0.444754038703605,0.474676846695329,27.557999716910626,7.454209060352234,7.955724160908152,5.699850625119737,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1138,216506.3509460888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1139,216506.3509460888,0.0,0.0,1.8516260162601625,1.8983739837398375,1.5869202894654781,1.6269852364003914,1.6299664033882464,0.12895595626613868,15.326556971352701,0.6405223423791062,0.11338687837361577,0.12397098922297861,1.6299664033882464,0.12150110332206412,0.12967563096904436,7.5284923341307275,7.454209060352236,7.9557241609081535,1.557126140420569,dasymetric_v2 preferred=M3_folk ages=M6_scaled
1140,216506.3509460888,5.334863150332296,5.469552340735856,0.0,0.0,0.0,0.0,0.0,6.20042595042606,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
